time,jerseyNumber,behaviour,closeTeams,distantTeams,closeOps,distantOps,coordinate_x,coordinate_y,speed,direction
716,20,16,2,8,0,11,106.43,34.05,1.01,31.13
716,31,16,2,8,1,10,105.21,18.68,1.39,105.28
716,96,16,6,4,10,1,95.09,28.53,3.13,215.65
717,98,20,5,5,4,7,98.64,17.77,2.79,134.73
717,26,20,4,6,3,8,100.72,29.63,0.75,159.44
717,22,20,1,9,2,9,102.94,44.04,3.12,95.25
717,90,20,5,5,8,3,92.23,22.39,1.63,301.01
717,95,20,5,5,8,3,91.88,19.31,1.39,264.42
717,52,20,6,4,6,5,98.36,20.23,1.89,177.85
717,23,20,3,7,3,8,101.61,34.97,0.97,40.49
717,99,20,3,7,7,4,90.64,28.75,2.9,279.67
717,20,20,2,8,2,9,107.26,34.9,0.68,85.71
717,31,20,2,8,1,10,107.34,18.36,2.26,100.28
717,96,20,6,4,7,4,92.31,25.41,3.28,242.64
718,98,7,2,8,1,10,99.91,14.33,3.71,170.79
718,26,7,4,6,2,9,99.76,28.23,1.06,248.6
718,22,7,2,8,2,9,105.98,43.59,1.99,103.05
718,90,7,5,5,7,4,92.28,24.32,3.08,23.65
718,95,7,5,5,7,4,91.89,20.02,2.19,37.36
718,52,7,4,6,5,6,98.83,18.92,1.33,80.44
718,23,7,3,7,3,8,101.57,36.16,1.1,325.61
718,99,7,3,7,6,5,88.37,28.87,1.54,251.32
718,20,7,3,7,2,9,107.19,34.69,1.77,257.42
718,31,7,0,10,1,10,109.48,17.8,1.25,95.51
718,96,7,3,7,7,4,89.61,25.57,2.38,296.42
719,98,16,0,10,1,10,99.89,10.73,2.28,183.62
719,26,16,5,5,3,8,99.41,28.86,2.07,53.93
719,22,16,2,8,2,9,106.84,43.17,1.23,164.98
719,90,16,5,5,7,4,94.79,27.69,4.31,46.68
719,95,16,5,5,7,4,94.6,22.46,3.89,45.01
719,52,16,4,6,3,8,100.22,21.08,3.28,24.81
719,23,16,3,7,1,10,100.66,36.48,0.7,204.89
719,99,16,3,7,6,5,87.68,28.01,0.41,180.79
719,20,16,3,7,2,9,103.89,34.48,3.0,280.99
719,31,16,1,9,1,10,109.67,18.07,1.84,312.68
719,96,16,3,7,6,5,88.23,27.18,1.85,149.65
720,98,16,0,10,1,10,99.73,9.84,0.52,253.56
720,26,16,5,5,3,8,101.08,31.86,2.76,25.96
720,22,16,2,8,2,9,106.45,41.32,2.05,200.34
720,90,16,6,4,4,7,98.44,30.12,3.72,62.22
720,95,16,5,5,5,6,97.24,25.49,3.5,35.82
720,52,16,4,6,3,8,101.49,24.68,3.18,19.49
720,23,16,4,6,1,10,101.3,35.42,0.67,81.7
720,99,16,2,8,6,5,87.92,28.52,0.96,46.94
720,20,16,4,6,1,10,101.62,35.67,1.59,315.14
720,31,16,1,9,1,10,108.63,21.25,3.84,341.68
720,96,16,3,7,6,5,90.11,28.82,3.3,59.52
721,98,33,0,10,1,10,99.7,10.86,1.26,6.2
721,26,33,7,3,3,8,101.8,33.66,1.09,30.63
721,22,33,4,6,2,9,105.48,39.46,1.76,210.11
721,90,33,8,2,3,8,101.2,31.21,1.95,69.3
721,95,33,8,2,6,5,98.72,28.02,2.22,29.16
721,52,33,7,3,4,7,102.34,27.0,1.83,22.11
721,23,33,7,3,3,8,101.27,36.58,1.18,316.88
721,99,33,2,8,6,5,89.08,29.21,1.4,60.89
721,20,33,7,3,3,8,101.45,36.54,1.1,349.37
721,31,33,3,7,1,10,107.26,25.25,3.94,339.24
721,96,33,7,3,7,4,93.7,30.42,3.3,66.17
753,98,0,4,6,7,4,101.56,23.8,0.32,215.1
753,94,0,6,4,9,2,101.61,35.3,0.61,256.28
753,26,0,6,4,7,4,105.33,35.75,2.93,8.36
753,22,0,6,4,8,3,102.48,37.19,0.26,57.65
753,90,0,8,2,10,1,101.5,28.5,0.32,210.51
753,52,0,6,4,9,2,102.99,34.43,0.93,329.36
753,23,0,0,10,1,10,108.28,9.67,0.2,154.68
753,38,0,7,3,5,6,108.69,32.38,0.92,304.95
753,99,0,7,3,9,2,101.76,32.12,0.64,283.88
753,20,0,2,8,3,8,102.75,18.1,0.08,209.5
753,31,0,4,6,0,11,109.58,22.66,0.31,318.9
754,98,16,4,6,7,4,100.76,23.78,2.15,282.13
754,94,16,6,4,9,2,100.25,35.16,2.8,262.35
754,26,16,5,5,6,5,105.77,37.76,1.82,6.42
754,22,16,6,4,8,3,102.86,37.28,0.85,94.81
754,90,16,6,4,10,1,100.78,28.18,1.5,262.56
754,52,16,6,4,9,2,102.94,35.44,1.77,22.9
754,23,16,0,10,1,10,108.5,9.71,0.73,51.6
754,38,16,6,4,6,5,107.78,32.75,0.9,310.4
754,99,16,7,3,9,2,100.71,32.87,2.51,288.75
754,20,16,2,8,3,8,102.8,18.0,0.36,122.58
754,31,16,2,8,1,10,109.37,22.77,0.49,296.04
755,98,16,4,6,7,4,97.6,24.87,2.55,316.88
755,94,16,5,5,9,2,96.14,34.54,3.94,260.8
755,26,16,3,7,3,8,105.73,39.48,1.29,353.87
755,22,16,5,5,6,5,104.28,37.0,2.62,94.47
755,90,16,3,7,8,3,98.63,28.22,1.85,284.02
755,52,16,5,5,6,5,104.52,37.62,3.72,29.39
755,23,16,1,9,1,10,109.28,10.72,2.27,13.13
755,38,16,3,7,2,9,107.52,33.45,1.58,59.18
755,99,16,5,5,9,2,97.12,33.5,3.4,267.3
755,20,16,3,7,3,8,103.41,18.34,2.42,52.39
755,31,16,1,9,1,10,108.77,23.28,1.78,338.08
756,98,16,3,7,7,4,97.51,27.13,2.4,52.01
756,94,16,3,7,6,5,92.75,33.98,1.46,235.88
756,26,16,3,7,3,8,105.58,40.11,1.08,205.49
756,22,16,3,7,3,8,108.06,36.95,4.08,95.07
756,90,16,3,7,7,4,97.29,29.05,1.4,317.24
756,52,16,3,7,3,8,106.42,41.95,4.87,28.64
756,23,16,1,9,1,10,109.28,14.2,4.15,287.17
756,38,16,4,6,3,8,110.51,33.58,4.03,116.16
756,99,16,3,7,6,5,94.08,32.58,3.01,245.87
756,20,16,2,8,2,9,106.56,20.92,3.67,53.08
756,31,16,2,8,2,9,108.14,26.05,2.61,334.4
757,98,16,4,6,7,4,98.75,29.25,1.77,71.35
757,94,16,3,7,6,5,93.53,33.9,1.87,112.33
757,26,16,3,7,2,9,105.96,37.54,3.63,169.14
757,22,16,2,8,2,9,112.23,36.1,4.21,124.27
757,90,16,3,7,7,4,96.72,30.07,0.79,225.05
757,52,16,1,9,2,9,109.35,45.84,4.37,60.49
757,23,16,2,8,1,10,109.23,18.69,2.01,335.11
757,38,16,3,7,2,9,114.25,29.62,6.31,152.93
757,99,16,3,7,6,5,91.69,31.14,2.37,216.71
757,20,16,3,7,3,8,109.05,22.54,1.55,104.21
757,31,16,5,5,5,6,106.54,27.72,1.59,273.14
758,98,16,5,5,8,3,100.32,28.07,3.72,155.04
758,94,16,3,7,6,5,95.93,32.48,2.98,133.22
758,26,16,3,7,3,8,106.97,33.03,5.52,163.82
758,22,16,2,8,2,9,114.7,32.26,5.38,164.51
758,90,16,4,6,7,4,97.46,28.12,3.52,160.64
758,52,16,0,10,1,10,113.62,46.19,4.08,108.59
758,23,16,3,7,2,9,109.04,17.69,3.36,180.65
758,38,16,3,7,2,9,115.89,22.51,7.72,175.39
758,99,16,3,7,6,5,91.35,28.83,3.27,171.99
758,20,16,3,7,3,8,108.97,20.8,2.5,179.68
758,31,16,5,5,5,6,105.64,26.45,2.52,176.28
759,98,16,6,4,6,5,101.47,22.55,6.67,169.82
759,94,16,3,7,5,6,97.84,29.85,3.72,140.73
759,26,16,4,6,3,8,109.14,27.06,6.22,149.95
759,22,16,3,7,2,9,115.03,25.85,7.16,177.44
759,90,16,4,6,6,5,99.01,23.52,5.48,160.88
759,52,16,0,10,1,10,116.76,43.29,4.83,152.71
759,23,16,2,8,2,9,109.37,12.25,5.99,170.9
759,38,16,2,8,2,9,115.66,14.46,7.07,174.01
759,99,16,3,7,6,5,92.68,24.7,5.01,158.89
759,20,16,6,4,4,7,109.34,17.74,3.28,161.94
759,31,16,5,5,3,8,107.18,22.92,4.87,159.6
760,98,32,4,6,2,9,102.78,15.08,7.71,161.97
760,94,32,2,8,6,5,100.69,26.74,4.27,140.31
760,26,32,3,7,2,9,113.08,22.45,4.73,135.35
760,22,32,4,6,2,9,115.37,18.03,7.94,182.51
760,90,32,4,6,4,7,101.04,17.84,6.19,156.93
760,52,32,0,10,1,10,117.85,37.84,5.24,179.37
760,23,32,2,8,2,9,110.91,6.07,5.31,163.68
760,38,32,3,7,2,9,117.4,8.54,5.81,164.29
760,99,32,3,7,3,8,94.9,19.62,5.29,154.22
760,20,32,6,4,3,8,110.85,14.55,4.03,164.76
760,31,32,5,5,2,9,108.82,17.33,6.36,169.18
761,98,35,5,5,3,8,106.32,8.12,7.04,142.74
761,94,35,1,9,4,7,103.18,23.3,3.77,146.96
761,26,35,0,10,2,9,115.5,20.33,1.62,128.33
761,22,35,5,5,4,7,114.22,10.12,6.87,196.12
761,90,35,4,6,2,9,103.9,12.24,5.74,145.12
761,52,35,0,10,1,10,116.95,33.05,3.85,202.87
761,23,35,5,5,3,8,112.27,2.2,2.87,148.6
761,38,35,3,7,2,9,118.51,3.19,4.54,187.65
761,99,35,2,8,2,9,97.24,15.26,4.26,147.43
761,20,35,6,4,3,8,111.33,9.98,4.37,178.34
761,31,35,5,5,3,8,109.59,10.6,5.72,173.16
798,98,16,10,0,10,1,95.73,24.36,0.12,199.11
798,94,16,10,0,10,1,95.88,28.9,0.12,153.76
798,90,16,10,0,10,1,95.62,25.75,0.21,267.92
798,95,16,10,0,10,1,95.89,24.85,0.07,244.26
798,52,16,10,0,9,2,99.41,25.32,0.12,129.0
798,38,16,10,0,10,1,95.42,22.2,0.21,288.49
798,99,16,10,0,10,1,95.75,27.39,0.15,341.22
798,31,16,10,0,10,1,95.73,30.6,0.08,213.57
798,32,16,9,1,10,1,95.4,21.58,0.32,166.47
798,58,16,10,0,9,2,101.72,27.91,0.97,72.51
798,36,16,9,1,9,2,95.64,31.95,0.14,229.31
799,98,0,10,0,10,1,95.44,24.37,0.85,279.28
799,94,0,10,0,10,1,95.71,29.0,0.79,275.39
799,90,0,10,0,10,1,95.29,25.7,0.67,272.95
799,95,0,10,0,10,1,95.72,24.87,0.88,281.02
799,52,0,10,0,9,2,99.46,25.26,0.4,170.56
799,38,0,10,0,10,1,94.96,22.39,1.05,296.86
799,99,0,10,0,10,1,95.58,27.62,0.78,293.73
799,31,0,10,0,10,1,95.65,30.54,0.41,249.25
799,32,0,8,2,10,1,95.28,21.34,1.55,285.35
799,58,0,9,1,7,4,102.89,28.12,1.23,98.02
799,36,0,9,1,9,2,95.35,31.82,1.2,260.29
800,98,2,9,1,11,0,94.05,24.61,1.17,268.79
800,94,2,10,0,11,0,94.4,28.99,0.66,243.67
800,90,2,10,0,11,0,94.28,25.86,0.97,261.42
800,95,2,9,1,11,0,94.18,25.16,1.45,267.19
800,52,2,10,0,9,2,99.54,24.55,0.47,168.96
800,38,2,9,1,11,0,93.64,23.1,0.88,297.24
800,99,2,10,0,11,0,94.25,27.75,1.78,257.42
800,31,2,10,0,11,0,94.94,30.34,0.79,272.2
800,32,2,9,1,11,0,92.64,22.75,3.18,316.49
800,58,2,5,5,3,8,104.08,27.5,1.36,134.56
800,36,2,9,1,11,0,93.17,31.48,2.9,256.77
801,98,16,9,1,11,0,93.26,24.33,0.59,213.87
801,94,16,9,1,11,0,94.57,28.66,0.25,100.26
801,90,16,9,1,11,0,93.46,25.34,0.91,217.92
801,95,16,9,1,11,0,92.95,24.69,1.16,226.28
801,52,16,9,1,9,2,99.61,24.41,0.24,301.74
801,38,16,9,1,11,0,93.53,23.12,0.57,99.92
801,99,16,9,1,11,0,92.26,26.86,2.0,250.25
801,31,16,9,1,11,0,94.18,30.67,0.92,328.81
801,32,16,9,1,11,0,91.22,25.87,2.94,313.37
801,58,16,1,9,1,10,104.78,26.35,0.7,177.27
801,36,16,8,2,11,0,89.93,30.56,2.36,262.57
802,98,1,9,1,11,0,93.3,23.81,0.35,193.48
802,94,1,9,1,11,0,94.62,29.03,1.01,283.24
802,90,1,9,1,11,0,93.18,24.56,0.42,182.72
802,95,1,9,1,11,0,92.53,23.67,0.98,197.33
802,52,1,9,1,9,2,99.37,24.87,0.72,341.52
802,38,1,9,1,11,0,94.59,23.38,1.19,60.88
802,99,1,9,1,11,0,90.5,26.45,1.68,274.88
802,31,1,9,1,11,0,94.08,31.85,1.38,352.78
802,32,1,9,1,11,0,91.34,28.27,1.37,109.7
802,58,1,1,9,2,9,104.37,26.28,1.09,281.42
802,36,1,8,2,11,0,88.55,30.82,1.18,304.26
977,86,12,1,9,0,11,95.44,14.89,0.06,229.64
977,38,12,1,9,0,11,59.74,6.82,1.48,43.2
977,54,12,2,8,0,11,65.69,14.23,0.89,72.26
977,96,12,2,8,0,11,95.25,22.54,0.1,171.48
977,89,12,1,9,0,11,95.01,39.91,0.21,117.04
977,10,12,0,10,0,11,114.39,27.78,2.31,181.48
977,24,12,1,9,0,11,59.88,30.48,1.58,108.49
977,97,12,2,8,0,11,95.28,31.44,0.29,194.41
977,58,12,1,9,0,11,65.58,39.83,1.59,112.92
977,43,12,2,8,0,11,60.48,20.94,1.4,80.96
977,50,12,1,9,0,11,59.91,46.79,1.92,117.54
978,86,16,1,9,0,11,95.6,15.01,0.83,62.13
978,38,16,1,9,0,11,62.11,8.84,4.65,60.63
978,54,16,2,8,0,11,67.69,14.56,3.87,83.39
978,96,16,2,8,0,11,95.41,22.27,1.22,148.05
978,89,16,1,9,0,11,95.15,39.4,2.08,173.72
978,10,16,0,10,0,11,114.34,24.52,3.0,176.34
978,24,16,1,9,0,11,62.92,29.59,4.69,103.41
978,97,16,2,8,0,11,95.64,30.76,2.54,152.52
978,58,16,1,9,0,11,68.57,38.57,4.71,115.67
978,43,16,2,8,0,11,63.52,21.27,4.89,88.35
978,50,16,1,9,0,11,63.22,45.08,5.2,115.39
979,86,16,1,9,0,11,96.84,15.56,0.74,137.51
979,38,16,1,9,0,11,67.8,11.03,6.68,77.08
979,54,16,2,8,0,11,73.27,14.99,6.25,89.42
979,96,16,2,8,0,11,96.59,20.55,2.24,128.57
979,89,16,1,9,0,11,95.35,35.74,4.51,181.34
979,10,16,0,10,0,11,114.81,22.1,1.89,114.2
979,24,16,2,8,0,11,68.91,28.34,6.77,104.61
979,97,16,2,8,0,11,97.57,26.92,4.6,157.07
979,58,16,2,8,0,11,73.94,35.71,7.03,119.61
979,43,16,2,8,0,11,70.08,21.08,6.82,95.05
979,50,16,1,9,0,11,69.21,42.38,7.38,118.27
980,86,16,2,8,0,11,95.89,14.35,2.47,233.12
980,38,16,2,8,2,9,74.97,11.81,6.86,81.93
980,54,16,2,8,0,11,80.06,14.7,5.86,92.45
980,96,16,2,8,0,11,98.85,19.63,1.8,106.46
980,89,16,1,9,0,11,94.86,30.53,5.28,192.3
980,10,16,0,10,0,11,117.32,23.28,3.51,63.58
980,24,16,2,8,1,10,75.8,26.09,6.36,114.36
980,97,16,3,7,0,11,99.1,22.53,3.45,162.47
980,58,16,2,8,0,11,80.72,31.66,7.98,122.21
980,43,16,3,7,0,11,76.86,20.15,5.2,90.56
980,50,16,1,9,0,11,76.05,38.01,8.31,128.08
981,86,34,2,8,0,11,92.99,12.73,3.14,227.31
981,38,34,2,8,3,8,81.31,13.1,6.42,71.69
981,54,34,4,6,2,9,84.77,14.51,3.21,100.61
981,96,34,3,7,0,11,99.85,19.43,0.66,186.74
981,89,34,3,7,0,11,93.11,25.57,4.19,203.33
981,10,34,0,10,0,11,120.94,25.0,3.13,72.47
981,24,34,4,6,3,8,80.41,23.36,4.43,104.6
981,97,34,2,8,0,11,99.65,20.47,1.44,197.62
981,58,34,4,6,0,11,87.3,27.27,6.63,123.29
981,43,34,4,6,3,8,80.37,20.97,3.4,66.11
981,50,34,2,8,3,8,82.19,32.26,7.55,132.77
1019,76,16,7,3,7,4,86.27,28.23,0.09,17.14
1019,77,16,8,2,8,3,86.66,26.18,0.13,135.0
1019,65,16,8,2,7,4,85.63,30.16,0.27,246.43
1019,11,16,3,7,3,8,87.04,18.07,0.05,163.13
1019,17,16,4,6,4,7,87.09,39.49,1.43,194.47
1019,12,16,1,9,2,9,86.18,9.27,0.01,312.69
1019,68,16,8,2,8,3,86.26,31.22,0.02,203.48
1019,79,16,8,2,8,3,86.37,32.79,0.05,155.33
1019,30,16,8,2,4,7,90.25,26.74,0.01,352.27
1019,16,16,7,3,7,4,89.82,29.46,0.25,282.35
1019,89,16,8,2,7,4,86.16,34.14,0.17,28.43
1020,76,0,7,3,7,4,86.38,28.43,1.25,80.95
1020,77,0,8,2,7,4,86.99,26.02,1.4,103.61
1020,65,0,8,2,8,3,85.65,29.63,1.15,155.34
1020,11,0,3,7,3,8,86.89,18.01,1.63,238.22
1020,17,0,5,5,4,7,86.53,38.72,1.57,280.34
1020,12,0,1,9,2,9,86.16,9.27,1.06,287.79
1020,68,0,8,2,8,3,86.24,31.2,0.47,203.17
1020,79,0,8,2,8,3,86.31,32.62,1.02,201.92
1020,30,0,8,2,5,6,90.24,26.77,1.13,338.59
1020,16,0,8,2,7,4,89.74,29.5,0.47,99.55
1020,89,0,8,2,7,4,86.3,34.49,0.66,37.53
1021,76,10,7,3,7,4,86.43,30.66,1.83,348.98
1021,77,10,7,3,6,5,89.38,25.72,2.36,79.73
1021,65,10,7,3,7,4,86.66,28.22,1.83,141.17
1021,11,10,1,9,3,8,84.48,15.96,4.44,205.38
1021,17,10,2,8,4,7,84.29,40.56,4.09,307.11
1021,12,10,1,9,2,9,84.06,10.15,3.37,297.61
1021,68,10,7,3,7,4,85.96,30.28,0.88,177.14
1021,79,10,8,2,8,3,85.64,30.96,1.24,193.84
1021,30,10,7,3,7,4,89.28,28.98,3.33,333.22
1021,16,10,7,3,6,5,90.69,29.63,1.05,76.42
1021,89,10,8,2,6,5,87.06,35.07,1.32,70.4
1022,76,16,7,3,6,5,85.83,31.89,1.28,148.58
1022,77,16,7,3,5,6,91.4,26.82,1.65,39.89
1022,65,16,7,3,6,5,87.84,26.79,0.96,151.45
1022,11,16,1,9,2,9,83.45,10.07,5.89,191.64
1022,17,16,0,10,1,10,80.02,43.33,4.99,289.13
1022,12,16,1,9,2,9,80.36,12.27,3.94,295.9
1022,68,16,7,3,6,5,86.4,29.58,0.97,132.58
1022,79,16,7,3,6,5,85.74,30.31,0.95,149.68
1022,30,16,7,3,6,5,87.37,32.53,3.63,337.67
1022,16,16,7,3,5,6,91.72,30.0,0.98,69.82
1022,89,16,7,3,6,5,88.78,35.3,2.0,98.87
1023,76,16,7,3,6,5,86.55,33.25,1.19,25.04
1023,77,16,7,3,5,6,91.54,28.01,0.87,279.78
1023,65,16,7,3,5,6,87.66,26.76,0.4,307.92
1023,11,16,0,10,1,10,81.87,4.73,5.0,220.61
1023,17,16,0,10,1,10,75.08,43.88,4.0,291.49
1023,12,16,0,10,3,8,77.08,13.55,2.33,285.19
1023,68,16,7,3,6,5,87.33,28.95,1.1,95.35
1023,79,16,7,3,6,5,86.58,29.28,1.25,141.21
1023,30,16,7,3,6,5,86.53,35.7,3.85,347.29
1023,16,16,7,3,5,6,92.62,30.27,2.09,77.72
1023,89,16,7,3,6,5,90.88,34.32,2.06,130.85
1024,76,16,7,3,6,5,86.8,33.92,0.42,109.34
1024,77,16,6,4,4,7,91.35,28.46,0.55,99.74
1024,65,16,6,4,4,7,87.48,27.12,0.56,165.43
1024,11,16,0,10,1,10,77.17,2.7,5.89,261.89
1024,17,16,0,10,1,10,72.83,46.27,3.15,175.72
1024,12,16,0,10,3,8,75.9,13.59,0.92,257.26
1024,68,16,6,4,4,7,88.45,29.57,2.42,38.0
1024,79,16,6,4,4,7,87.28,28.48,0.92,76.07
1024,30,16,2,8,2,9,85.69,40.16,5.21,356.06
1024,16,16,6,4,4,7,95.84,31.06,4.04,54.61
1024,89,16,7,3,5,6,91.83,32.9,0.91,71.1
1025,76,16,5,5,3,8,86.84,33.14,0.79,199.82
1025,77,16,6,4,4,7,92.3,27.61,0.63,134.5
1025,65,16,5,5,4,7,87.87,25.87,0.81,193.39
1025,11,16,0,10,2,9,70.44,3.11,6.67,281.16
1025,17,16,0,10,2,9,74.59,49.39,2.63,65.73
1025,12,16,0,10,2,9,75.17,13.21,1.37,234.47
1025,68,16,6,4,4,7,90.17,32.8,4.38,24.72
1025,79,16,5,5,4,7,88.03,29.86,2.29,24.74
1025,30,16,0,10,2,9,85.81,45.99,5.46,352.7
1025,16,16,3,7,3,8,98.73,35.12,5.55,16.08
1025,89,16,6,4,4,7,91.65,34.87,3.21,8.01
1026,76,16,5,5,4,7,86.31,32.57,0.43,276.07
1026,77,16,4,6,3,8,92.18,27.67,0.64,315.82
1026,65,16,3,7,1,10,87.36,25.73,0.82,327.47
1026,11,16,0,10,2,9,64.32,5.25,5.23,300.43
1026,17,16,1,9,3,8,76.95,48.44,1.54,96.19
1026,12,16,0,10,1,10,73.67,12.02,1.61,246.22
1026,68,16,5,5,4,7,92.01,37.46,5.04,15.55
1026,79,16,5,5,4,7,89.15,32.57,3.13,17.48
1026,30,16,1,9,3,8,84.24,50.82,4.04,340.65
1026,16,16,2,8,3,8,98.72,41.44,6.57,351.13
1026,89,16,4,6,3,8,92.69,39.03,3.96,212.01
1027,76,20,3,7,2,9,86.22,33.13,0.72,349.03
1027,77,20,3,7,1,10,91.45,28.41,1.04,298.85
1027,65,20,3,7,1,10,87.35,27.21,1.7,357.78
1027,11,20,0,10,2,9,61.44,8.15,3.49,330.0
1027,17,20,1,9,4,7,77.44,49.21,2.46,281.14
1027,12,20,0,10,1,10,72.39,12.0,1.13,319.03
1027,68,20,3,7,4,7,92.8,42.39,4.32,246.71
1027,79,20,5,5,4,7,89.84,35.78,3.12,7.77
1027,30,20,1,9,3,8,83.4,53.66,2.01,179.38
1027,16,20,2,8,3,8,96.79,47.98,6.51,341.99
1027,89,20,3,7,4,7,90.94,42.58,4.03,318.67
1028,76,22,3,7,1,10,86.02,33.91,0.69,346.4
1028,77,22,2,8,1,10,90.39,28.64,1.04,273.07
1028,65,22,2,8,1,10,87.19,29.03,1.43,347.27
1028,11,22,0,10,2,9,60.7,11.15,2.91,179.15
1028,17,22,1,9,5,6,76.16,52.99,3.36,344.15
1028,12,22,0,10,1,10,72.45,13.48,1.78,18.85
1028,68,22,3,7,4,7,91.3,45.89,3.2,321.39
1028,79,22,3,7,3,8,90.05,38.71,2.48,6.04
1028,30,22,1,9,5,6,83.84,54.73,0.5,102.79
1028,16,22,1,9,2,9,94.83,53.77,4.97,347.39
1028,89,22,2,8,6,5,87.65,45.02,3.29,307.21
1058,76,0,9,1,9,2,85.88,28.01,0.12,313.01
1058,77,0,9,1,9,2,86.11,26.34,0.07,216.62
1058,65,0,10,0,9,2,85.29,29.72,0.38,305.9
1058,86,0,8,2,7,4,86.54,23.22,0.01,94.51
1058,17,0,9,1,7,4,87.51,34.11,1.6,333.57
1058,12,0,5,5,5,6,85.72,38.86,0.02,301.54
1058,68,0,10,0,8,3,86.24,31.09,0.1,262.85
1058,79,0,10,0,7,4,86.38,32.95,0.02,322.93
1058,30,0,9,1,4,7,92.45,29.68,0.06,206.32
1058,16,0,10,0,9,2,86.46,29.58,0.27,137.08
1058,89,0,9,1,7,4,85.78,24.75,0.22,235.88
1059,76,16,9,1,9,2,85.79,28.28,0.63,213.78
1059,77,16,9,1,9,2,85.87,26.39,1.17,292.14
1059,65,16,10,0,9,2,85.0,30.36,1.03,311.39
1059,86,16,8,2,7,4,86.52,23.2,0.47,255.15
1059,17,16,9,1,6,5,86.56,34.55,1.8,266.23
1059,12,16,5,5,5,6,85.61,38.89,1.67,280.96
1059,68,16,10,0,8,3,85.99,31.15,0.53,291.82
1059,79,16,10,0,7,4,86.38,33.03,0.83,41.34
1059,30,16,9,1,4,7,92.28,29.58,1.67,248.98
1059,16,16,10,0,9,2,87.15,29.57,2.07,87.4
1059,89,16,9,1,8,3,85.76,25.12,0.72,352.18
1060,76,10,9,1,9,2,85.8,29.2,0.8,301.63
1060,77,10,9,1,9,2,83.99,27.26,1.86,287.7
1060,65,10,10,0,9,2,83.72,30.82,1.45,249.05
1060,86,10,7,3,7,4,85.63,23.13,0.91,303.74
1060,17,10,9,1,7,4,84.09,33.75,2.29,237.08
1060,12,10,4,6,5,6,82.29,39.52,4.09,277.82
1060,68,10,10,0,9,2,85.31,31.51,0.95,290.65
1060,79,10,9,1,7,4,86.56,34.59,1.23,271.31
1060,30,10,9,1,9,2,89.22,28.61,3.52,258.85
1060,16,10,9,1,8,3,90.52,29.87,3.36,80.01
1060,89,10,9,1,9,2,85.57,26.16,0.94,333.54
1061,76,16,9,1,9,2,84.57,28.85,1.54,249.66
1061,77,16,8,2,10,1,82.4,27.42,1.34,271.72
1061,65,16,8,2,10,1,82.53,29.33,1.66,232.56
1061,86,16,7,3,8,3,85.12,24.22,1.42,333.17
1061,17,16,9,1,10,1,82.82,32.15,2.05,217.6
1061,12,16,2,8,3,8,77.79,39.81,3.64,256.89
1061,68,16,9,1,10,1,84.21,31.71,1.3,238.59
1061,79,16,9,1,7,4,85.58,35.14,1.75,262.93
1061,30,16,9,1,9,2,85.64,28.35,2.87,272.49
1061,16,16,5,5,3,8,93.58,30.66,2.03,79.37
1061,89,16,9,1,9,2,84.89,26.74,1.11,310.91
1062,76,7,8,2,10,1,83.03,28.25,1.31,262.64
1062,77,7,8,2,10,1,81.36,27.48,0.9,314.11
1062,65,7,8,2,10,1,81.08,28.97,1.34,276.14
1062,86,7,8,2,10,1,84.26,25.63,1.73,320.04
1062,17,7,9,1,11,0,81.53,30.56,1.38,230.45
1062,12,7,2,8,4,7,75.45,38.1,2.34,192.46
1062,68,7,8,2,10,1,83.36,30.06,1.87,196.46
1062,79,7,9,1,11,0,83.39,33.93,2.37,219.11
1062,30,7,8,2,10,1,83.49,28.69,1.7,256.74
1062,16,7,0,10,0,11,94.44,30.66,0.43,173.75
1062,89,7,8,2,10,1,83.96,27.67,0.9,303.36
1063,76,33,9,1,11,0,82.04,28.43,0.71,301.07
1063,77,33,9,1,11,0,81.2,28.59,1.45,355.88
1063,65,33,9,1,11,0,79.98,29.44,0.9,284.85
1063,86,33,8,2,10,1,83.0,26.8,0.92,305.88
1063,17,33,9,1,11,0,80.82,30.41,0.66,299.7
1063,12,33,7,3,8,3,76.84,35.75,3.12,139.49
1063,68,33,9,1,11,0,83.14,28.36,0.88,182.67
1063,79,33,9,1,11,0,82.72,31.69,1.72,186.94
1063,30,33,9,1,11,0,82.35,27.75,0.77,226.4
1063,16,33,0,10,0,11,93.75,30.43,0.97,248.55
1063,89,33,8,2,11,0,83.46,27.69,0.39,271.53
1171,76,15,9,1,9,2,78.53,26.82,0.48,172.47
1171,77,15,9,1,8,3,78.93,25.22,0.29,168.21
1171,65,15,8,2,8,3,78.21,28.79,0.44,182.73
1171,86,15,8,2,8,3,82.64,28.66,0.76,223.64
1171,11,15,1,9,3,8,79.84,14.39,4.39,14.36
1171,17,15,3,7,5,6,78.48,18.42,0.14,145.85
1171,68,15,8,2,8,3,78.78,30.33,0.42,221.43
1171,79,15,8,2,7,4,79.01,31.85,0.41,184.53
1171,30,15,8,2,4,7,85.33,28.6,0.09,166.05
1171,16,15,8,2,8,3,79.15,28.63,0.57,71.91
1171,89,15,8,2,7,4,78.5,33.19,0.15,227.88
1172,76,16,10,0,10,1,78.63,25.93,1.41,177.1
1172,77,16,10,0,9,2,79.16,24.61,0.81,141.44
1172,65,16,10,0,9,2,78.27,28.06,0.71,131.75
1172,86,16,10,0,8,3,81.24,27.66,2.86,240.38
